date,count,total_count,ratio
2023-11-20 00:00:00,5,1030,0.0048543689320388345
2023-11-21 00:00:00,8,1135,0.007048458149779736
2023-11-22 00:00:00,3,1234,0.0024311183144246355
2023-11-23 00:00:00,1,1328,0.0007530120481927711
2023-11-24 00:00:00,9,1303,0.006907137375287797
2023-11-25 00:00:00,0,860,0
2023-11-26 00:00:00,0,700,0
2023-11-27 00:00:00,3,1121,0.0026761819803746653
2023-11-28 00:00:00,0,1335,0
2023-11-29 00:00:00,1,1102,0.0009074410163339383
2023-11-30 00:00:00,1,1271,0.0007867820613690008
2023-12-01 00:00:00,1,1322,0.0007564296520423601
2023-12-02 00:00:00,1,501,0.001996007984031936
2023-12-03 00:00:00,0,629,0
2023-12-04 00:00:00,7,1046,0.006692160611854685
2023-12-05 00:00:00,8,1079,0.0074142724745134385
2023-12-06 00:00:00,0,1273,0
2023-12-07 00:00:00,0,1315,0
2023-12-08 00:00:00,3,1083,0.002770083102493075
2023-12-09 00:00:00,0,145,0
2023-12-10 00:00:00,2,114,0.017543859649122806
2023-12-11 00:00:00,1,615,0.0016260162601626016
2023-12-12 00:00:00,0,1093,0
2023-12-13 00:00:00,0,599,0
2023-12-14 00:00:00,0,949,0
2023-12-15 00:00:00,1,1156,0.0008650519031141869
2023-12-16 00:00:00,0,861,0
2023-12-17 00:00:00,0,592,0
2023-12-18 00:00:00,0,605,0
2023-12-19 00:00:00,3,1058,0.002835538752362949
2023-12-20 00:00:00,0,647,0
2023-12-21 00:00:00,3,1170,0.002564102564102564
2023-12-22 00:00:00,2,1111,0.0018001800180018
2023-12-23 00:00:00,0,420,0
2023-12-24 00:00:00,0,374,0
2023-12-25 00:00:00,0,368,0
2023-12-26 00:00:00,0,527,0
2023-12-27 00:00:00,0,808,0
2023-12-28 00:00:00,2,880,0.0022727272727272726
2023-12-29 00:00:00,0,294,0
2023-12-30 00:00:00,0,251,0
2023-12-31 00:00:00,0,385,0
2024-01-01 00:00:00,0,447,0
2024-01-02 00:00:00,0,596,0
2024-01-03 00:00:00,9,855,0.010526315789473684
2024-01-04 00:00:00,0,1033,0
2024-01-05 00:00:00,0,528,0
2024-01-06 00:00:00,1,580,0.0017241379310344827
2024-01-07 00:00:00,0,536,0
2024-01-08 00:00:00,8,880,0.00909090909090909
2024-01-09 00:00:00,0,1250,0
2024-01-10 00:00:00,7,1135,0.006167400881057269
2024-01-11 00:00:00,1,1242,0.0008051529790660225
2024-01-12 00:00:00,0,960,0
2024-01-13 00:00:00,0,698,0
2024-01-14 00:00:00,0,819,0
2024-01-15 00:00:00,8,1063,0.007525870178739417
2024-01-16 00:00:00,1,1187,0.0008424599831508003
2024-01-17 00:00:00,1,1045,0.0009569377990430622
2024-01-18 00:00:00,0,1325,0
2024-01-19 00:00:00,0,1270,0
2024-01-20 00:00:00,0,682,0
2024-01-21 00:00:00,0,849,0
2024-01-22 00:00:00,0,1148,0
2024-01-23 00:00:00,0,1200,0
2024-01-24 00:00:00,0,1120,0
2024-01-25 00:00:00,0,1275,0
2024-01-26 00:00:00,2,1177,0.0016992353440951572
2024-01-27 00:00:00,8,852,0.009389671361502348
2024-01-28 00:00:00,0,652,0
2024-01-29 00:00:00,0,997,0
2024-01-30 00:00:00,0,1167,0
2024-01-31 00:00:00,1,1185,0.0008438818565400844
2024-02-01 00:00:00,0,1204,0
2024-02-02 00:00:00,2,1127,0.001774622892635315
2024-02-03 00:00:00,0,685,0
2024-02-04 00:00:00,0,705,0
2024-02-05 00:00:00,1,1068,0.0009363295880149813
2024-02-06 00:00:00,1,1107,0.0009033423667570009
2024-02-07 00:00:00,1,1083,0.0009233610341643582
2024-02-08 00:00:00,0,1259,0
2024-02-09 00:00:00,1,1107,0.0009033423667570009
2024-02-10 00:00:00,0,812,0
2024-02-11 00:00:00,0,688,0
2024-02-12 00:00:00,0,910,0
2024-02-13 00:00:00,0,1041,0
2024-02-14 00:00:00,0,1108,0
